"Ноутбук Acer Aspire A3 Intel Core i3-1005G1 (1.20-3.40GHz), 8GB DDR4, 256GB SSD m.2 NVMe, Int VGA, 15.6""FHD LED, no DVDRW, WiFi, Bluetooth, LAN, DOS, голубой [NX.KAFEM.004](*id 12)https://www.link.kg/catalog/1/",29889.3 ⊆,331 $
"Ноутбук Acer Aspire Black i3-1005G1 (up to 3.4Ghz), 8GB, 1000GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus(*id 12)https://www.link.kg/catalog/1/41506363",33862.5 ⊆ ,375 $
"AsusPRO P1440FA-BV3736 Intel Core i3-10110U (up to 4.1Ghz), 14"" HD (1366х768), 12GB, 512GB SSD PCIe NVMe M.2, Intel HD Graphics 620, WiFi 6, BT 5.0, Cam, LAN, RJ45, VGA, HDMI, замок Kensington, Fingerprint Scaner (Сканер отпечатка пальцев), Eng-Rus,https://www.link.kg/catalog/1/41504802",35849.1 ⊆ ,397 $
"Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,12GB DDR4, 256GB SSD ,Intel UHD Graphics 620,15.6"" HD , Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver [90NB0MZ1-M17820](*id 12)https://www.link.kg/catalog/1/41506318",33862.5 ⊆ ,375 $
"Ноутбук ASUS-X515J, i3-1005G1, DDR4 8GB, SSD-480GB, NO DVDRW, 15.6"", Rus+Enghttps://www.link.kg/catalog/1/41483604",36390.9 ⊆ ,403 $
"Lenovo IdeaPad L340-15API ATHLON 300U 2.4-3.3GHz,4GB,SSD 120GB, 15.6""HD RUS BLACK ( СЦ)https://www.link.kg/catalog/1/41503181",34043.1 ⊆ ,377 $
"AsusPRO P1440FA-BV3736 Intel Core i3-10110U (up to 4.1Ghz), 14"" HD (1366х768), 12GB, 1TB + 128GB SSD PCIe NVMe M.2, Intel HD Graphics 620, WiFi 6, BT 5.0, Cam, LAN, RJ45, VGA, HDMI, замок Kensington, Fingerprint Scaner (Сканер отпечатка пальцев), Enghttps://www.link.kg/catalog/1/41504797",36029.7 ⊆ ,399 $
"новая позиция4Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 12GB DDR4-3200Mhz, 256GB SSD, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504779",36120 ⊆ ,400 $
"Ноутбук Asus X515EA Intel Core i3-1115G4 (up to 4.1Ghz), 15.6"" FULL HD, 8GB, 256GB SDD m.2 NVMe, Intel Iris Graphics Xe G7, WiFi 6, BT 5.2, Cam, DOS, серебро[90NB0TY2-M03PT0](*id 12)https://www.link.kg/catalog/1/41506303",34133.4 ⊆ ,378 $
"Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 4GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504763",36120 ⊆ ,400 $
"HP 250 G7 Dark Ash Intel Pentium Quad Core N5030 (up to 3.1Ghz), 8GB DDR4, 128GB M.2 NVMe PCIe, Intel® UHD Graphics 605, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374312",34765.5 ⊆ ,385 $
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 500GB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374138",34765.5 ⊆ ,385 $
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)https://www.link.kg/catalog/1/41374060",34765.5 ⊆ ,385 $
"Ноутбук Lenovo V15 G2 i3-1115G4 (up to 4.1Ghz), 8GB, 500GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus,черный, сумка в комплекте [82KB00Y8AK](*id 12)https://www.link.kg/catalog/1/41506210",34223.7 ⊆ ,379 $
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374183",34855.8 ⊆ ,386 $
"новая позиция3Acer Aspire 3 A315-59 i3-1215U 1.2-4.4GHz,8GB,SSD 256GB,15.6""FHD IPS RUS MOONSTONE PURPLE (12 СЦ)https://www.link.kg/catalog/1/41503250",34314 ⊆ ,380 $
"Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,8GB DDR4, 500GB SSD ,Intel UHD Graphics 620,15.6"" HD , Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver [90NB0MZ1-M17820](*id 12)https://www.link.kg/catalog/1/41506305",34314 ⊆ ,380 $
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374526",34946.1 ⊆ ,387 $
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374510",34946.1 ⊆ ,387 $
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 128GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374174",34946.1 ⊆ ,387 $
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374193",34946.1 ⊆ ,387 $
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 1TB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374136",34946.1 ⊆ ,387 $
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 12GB, 1TB + 256GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374324",35036.4 ⊆ ,388 $
"Ноутбук ASUS X543MA-DM1140 Intel Pentium Silver N5030 (1.10-3.10GHz), 4GB DDR4, 128GB SSD, Intel UHD Graphics 605, 15.6""FHD (1920x1080) LED, WiFi ac, BT 4.1, WC, CR, DOS, Русская клавиатура, Star Greyhttps://www.link.kg/catalog/1/41499778",35036.4 ⊆ ,388 $
"Ноутбук Dell Vostro 3510 Intel Core i3-1115G4 (3.00-4.10GHz), 4GB DDR4, 256GB SSD m.2 NVMe, Intel Iris Xe Graphics G4, 15.6"" HD, WiFi ac, BT 5.0, RJ-45, HD WC, CR, DOS, Eng-Rus(*id 12)https://www.link.kg/catalog/1/41506300",34404.3 ⊆ ,381 $
"Ноутбук Lenovo V15 G2 ITL Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 1TB SSD, Intel UHD Graphics, 15.6"" FULL HD TN, WiFi, BT, LAN RJ45, DOS, Eng+Rus, черный [82KB0021AK](*id 12)https://www.link.kg/catalog/1/41506156",34404.3 ⊆ ,381 $
"ASUS VivoBook X515JA 15.6"" FHD i3-1005G1 1.2-3.4GHz,8GB,1TB+SSD 256GB, WIN11,RUS,SILVERhttps://www.link.kg/catalog/1/41508093",36120 ⊆ ,400 $
"Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 4GB, 1TB + 256GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUEhttps://www.link.kg/catalog/1/41504905",36481.2 ⊆ ,404 $
"Ноутбук Lenovo IdeaPad 1 14IAU7, Intel Core i3-1215U (up to 4.4Ghz), 12GB, 128GB SSD M.2 NVMe, Intel UHD Graphics, без привода, 14.0"" HD LED, WiFi, BT, Cam, Win11H S, серебро [82QC003VUS](*id 12)https://www.link.kg/catalog/1/41506262",34494.6 ⊆ ,382 $
"Acer Aspire A315-35 Silver Intel N4500 (up to 2.8Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, LAN RJ45, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41375124",35217 ⊆ ,390 $
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 1TB, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374232",35217 ⊆ ,390 $
"новая позиция4Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 8GB DDR4-3200Mhz, 512GB SSD, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504774",36571.5 ⊆ ,405 $
"ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 8GB, 1TB, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504754",36571.5 ⊆ ,405 $
"HP 250 G7 Dark Ash Intel Pentium Quad Core N5030 (up to 3.1Ghz), 8GB DDR4, 256GB M.2 NVMe PCIe, Intel® UHD Graphics 605, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374314",35217 ⊆ ,390 $
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 128GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374212",35217 ⊆ ,390 $
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 8GB, 1TB + 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374322",35307.3 ⊆ ,391 $
"Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 8GB, 512GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUEhttps://www.link.kg/catalog/1/41504915",36661.8 ⊆ ,406 $
"Ноутбук DELL Vostro 3400 14"" HD i3-1115G4 1.7-4.1GHz, 8GB, 512GB SSD m.2 NVMe, Webcam, Wi-Fi, Bluetooth, Eng-Rus, LAN, RJ-45, серый(*id 12)https://www.link.kg/catalog/1/41506299",34675.2 ⊆ ,384 $
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 1TB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374525",35307.3 ⊆ ,391 $
"HP 250 G8 Black Intel Dual Core N4020 (up to 2.8Ghz), 16GB, 1TB + 256GB SSD, Intel HD Graphics, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374346",35397.6 ⊆ ,392 $
"Ноутбук Asus VivoBook 14 Intel Core i3-1115G4 (up to 4.1Ghz), 14.0""LED FULL HD WV(IPS)(1920 x 1080),4GB,128GB SSD m.2 NVMe,Intel Iris Graph Xe G7, WiFi 6,BT5.2,Cam,Win11S,Eng-Rus,сереб.[F415EA-AS31](*id 12)https://www.link.kg/catalog/1/41506331",34765.5 ⊆ ,385 $
"Ноутбук Lenovo IdeaPad 1 14IAU7, Intel Core i3-1215U (up to 4.4Ghz), 8GB, 256GB SSD M.2 NVMe, Intel UHD Graphics, без привода, 14.0"" HD LED, WiFi, BT, Cam, Win11H S, серебро [82QC003VUS](*id 12)https://www.link.kg/catalog/1/41506254",34765.5 ⊆ ,385 $
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 256GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374175",35397.6 ⊆ ,392 $
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374196",35397.6 ⊆ ,392 $
"Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 8GB, 1TB + 128GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUEhttps://www.link.kg/catalog/1/41504907",36842.4 ⊆ ,408 $
"Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 20GB DDR4-3200Mhz, 1TB, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504786",36842.4 ⊆ ,408 $
"Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 8GB, 500GB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS(*id 12)https://www.link.kg/catalog/1/41506233",34855.8 ⊆ ,386 $
"Ноутбук Lenovo V15 G2 ITL Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB HDD+256GB SSD m.2 NVMe, Intel UHD Graphics, 15.6"" FULL HD TN, WiFi, BT, LAN RJ45, DOS, Eng+Rus, черный [82KB0021AK](*id 12)https://www.link.kg/catalog/1/41506147",34855.8 ⊆ ,386 $
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 128GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)https://www.link.kg/catalog/1/41374063",35487.9 ⊆ ,393 $
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374180",35578.2 ⊆ ,394 $
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rushttps://www.link.kg/catalog/1/41375074",35668.5 ⊆ ,395 $
"Ноутбук Asus VivoBook X515EA-BQ1189 Intel i3-1115G4 (3.00-4.10Ghz), 8GB, 256GB SSD m.2 NVMe, Intel UHD Graphics, 15.6"" FHD WVA IPS, WiFi, Bluetooth, DOS, серый [90NB0TY1-M31020](*id 12)https://www.link.kg/catalog/1/41506321",35036.4 ⊆ ,388 $
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 1TB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), DVDRW, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374544",35668.5 ⊆ ,395 $
"HP 250 G7 Dark Ash Intel Pentium Quad Core N5030 (up to 3.1Ghz), 4GB DDR4, 512GB M.2 NVMe PCIe, Intel® UHD Graphics 605, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374315",35668.5 ⊆ ,395 $
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374132",35668.5 ⊆ ,395 $
"Acer Aspire A315-23-R3PE AMD Ryzen 5 3500U (4 ядра, 8 потоков up to 3.7Ghz), 15.6"" LED FULL HD (1920 x 1080), 4GB, 1TB HDD, AMD Radeon RX Vega 8 Graphics, WiFi, BT, Cam, LAN, RJ45, DOS, Eng-Rus, BLACKhttps://www.link.kg/catalog/1/41504897",37113.3 ⊆ ,411 $
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, 1TB, 15.6""FHD,LAN,BLACK (12 СЦ)https://www.link.kg/catalog/1/41503277",35126.7 ⊆ ,389 $
"Ноутбук ASUS X509FA-BR952T Intel Core i3-10110U (4M Cache, up to 4,10 GHz) ,20GB DDR4, 256GB SSD ,Intel UHD Graphics 620,15.6"" HD , Webcam,Wi-Fi ,Bluetooth ,Win10H, Silver [90NB0MZ1-M17820](*id 12)https://www.link.kg/catalog/1/41506311",35126.7 ⊆ ,389 $
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 500GB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374135",35758.8 ⊆ ,396 $
"Ноутбук Acer Aspire 5 A515-56-32DK Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080) IPS, 4GB, 128GB SSD m.2 NVMe, UMA, WiFi, BT, Cam, LAN, RJ45, Win11Hs, серебристый(*id 12)https://www.link.kg/catalog/1/41506379",35217 ⊆ ,390 $
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 4GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374524",35849.1 ⊆ ,397 $
"Ноутбук Acer Extensa EX215-54 Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS [NX.EGJEM.025](*id 12)https://www.link.kg/catalog/1/41506346",35307.3 ⊆ ,391 $
"Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 8GB DDR4-3200Mhz, 1TB + 256GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504762",37293.9 ⊆ ,413 $
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 500GB, Intel UHD Graphics 600, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rushttps://www.link.kg/catalog/1/41374538",35939.4 ⊆ ,398 $
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 8GB, 128GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374171",35939.4 ⊆ ,398 $
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 1TB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374130",35939.4 ⊆ ,398 $
"Acer Aspire 3 A315-58-37M9 Intel Core i3-1115G4 (up to 4.1GHz), 15.6"" LED FULL HD (1920 x 1080), 20GB, 128GB SSD PCIe? NVMe M.2, Intel UHD Graphics, WiFi, BT 5.0, Cam, LAN, RJ45, Eng-Rus, ELECTRIC BLUEhttps://www.link.kg/catalog/1/41504923",37384.2 ⊆ ,414 $
"Ноутбук HP 14-dq2032 Intel Core i3-1115G4 (3.0GHz-4.1GHz),8GB DDR4, 256GB SSD PCIe NVMe,Intel UHD Graphs,14"" HD(1366x768) Touchscr,WiFi ac,BT,HD Cam,Finger-t,Keyb(Eng),Win11,Nat Silv[66D27UA#ABA](*id 12)https://www.link.kg/catalog/1/41506276",35397.6 ⊆ ,392 $
"новая позиция4Asus ExpertBooK P1412CEA Intel Core i3-1115G4 (up to 4.1Ghz), 14"" LED FULL HD (1920 x 1080), 12GB DDR4-3200Mhz, 512GB SSD, Intel UHD Graphics, WiFi 5, BT 4, USB Type-C, замок Kensington, Cam, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504773",37474.5 ⊆ ,415 $
"Ноутбук Asus VivoBook 14 (X413JA-211.VBWB) 14"" FHD WVA(IPS), i3-1005G1 (1.2GHz-3.4GHz), 4GB DDR4, 128GB SSD NVMe+ 1000GB SSD m.2 NVMe, UHD Graphics G1, USB-C, WiFiac, BT, HDWC, (Eng+Rus), Win10 Home, Dreamy White(*id 12)https://www.link.kg/catalog/1/41506344",35487.9 ⊆ ,393 $
"Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 12GB, 500GB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS(*id 12)https://www.link.kg/catalog/1/41506239",35487.9 ⊆ ,393 $
"ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 12GB, 1TB, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATE GREYhttps://www.link.kg/catalog/1/41504753",37474.5 ⊆ ,415 $
"ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 12GB, 128GB SSD, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard, Eng-Rus, SLATEhttps://www.link.kg/catalog/1/41504749",37474.5 ⊆ ,415 $
"ASUS VivoBook F415E-AS31 Intel Core i3-1115G4 (up to 4.1GHz), 14"" LED FULL HD IPS (1920 x 1080), 4GB, 1TB + 128GB SSD PCIe NVMe, Intel UHD Graphics, WiFi 5, BT 4.1, Fingerprint Scaner (Сканер отпечатка пальцев), USB-C, Backlight Chiclet Eng Keyboard,https://www.link.kg/catalog/1/41504737",37474.5 ⊆ ,415 $
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 256GB SSD, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374214",36120 ⊆ ,400 $
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374152",36120 ⊆ ,400 $
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374027",36120 ⊆ ,400 $
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 16GB, 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374332",36210.3 ⊆ ,401 $
"Ноутбук Dell Vostro 3510 Intel Core i3-1115G4 (3.00-4.10GHz),8GB DDR4, 256GB SSD m.2 NVMe, Intel Iris Xe Graphics G4, 15.6"" HD, WiFi ac, BT 5.0, RJ-45, HD WC, CR, DOS, серый, Eng-Rus(*id 12)https://www.link.kg/catalog/1/41506283",35578.2 ⊆ ,394 $
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 8GB, 1TB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rushttps://www.link.kg/catalog/1/41374173",36210.3 ⊆ ,401 $
